@oname,@id,@lat,@lon,name,ref:FR:STIF
node,1547860676,48.6049998,2.5549584,Forêt de France,33165
node,1547860743,48.6006943,2.5553903,Collège H. Wallon,33174
node,1547860773,48.6032249,2.5459758,La Chesnaie,33170
node,1547860776,48.6045609,2.5486969,Aubépine,33167
node,1547860789,48.6049106,2.5539392,Forêt de France,33166
node,1549965824,48.8089378,2.4859926,Cimetière,39685
node,1549965831,48.7876036,2.4917635,Corneilles,10093
node,1552445511,48.8062661,2.4796726,Cimetière Rabelais,22478
node,1552445531,48.8064070,2.4794459,Cimetière Rabelais,28730
node,1554676193,48.8587884,2.3848896,Saint-Maur - Servan,26312
node,1557210445,48.8996630,2.2802520,,20419
node,1563566333,48.7664663,2.5405695,Fontaine de Villiers,21355
node,1563566334,48.7666463,2.5408743,Fontaine de Villiers,21354
node,1568010248,48.8356758,2.2781754,Balard,25453
node,1576273196,48.8474887,2.4720611,Église Saint-Germain,25252
node,1576745321,48.8565427,2.4667113,Ernest Renan,24049
node,1576745334,48.8569595,2.4672150,Ernest Renan,37671
node,1576745348,48.8572015,2.4673057,Ernest Renan,27823
node,1577467553,48.8705641,2.3992800,Ménilmontant - Pelleport,26285
node,1577467570,48.8729894,2.3979406,Borrégo,36671
node,1577467573,48.8680313,2.4011123,Pelleport - Gambetta,36676
node,1577467588,48.8689014,2.4009778,Pelleport - Gambetta,36677
node,1577467608,48.8712170,2.3989347,Ménilmontant - Pelleport,36673
node,1577467667,48.8726069,2.3977984,Borrégo,36682
node,1577479586,48.8557465,2.3908208,Charonne - Philippe Auguste,41705
node,1579684169,48.5422091,2.6603932,Centre Culturel,30871
node,1579684200,48.5425962,2.6606273,Centre Culturel,33344
node,1579846382,48.8693540,2.3084450,Rond-Point des Champs-Élysées,24252
node,1579846441,48.8701814,2.3058463,La Boétie - Champs-Élysées,27223
node,1580642326,48.4333644,2.1550678,Rotonde,2303
node,1583667134,48.8406697,2.7152588,Buissonnière,15367
node,1584060203,48.5510829,2.6505522,Saint-Exupéry,33348;30455
node,1584060266,48.5511903,2.6506420,Saint-Exupéry,33349;30456
node,1590001879,48.8700356,2.3514236,Porte Saint-Denis,22957
node,1593863096,48.8154353,2.3449169,Henry Gautherot,24454
node,1593863115,48.8150692,2.3478664,Mairie de Gentilly,24455
node,1594700618,48.7838786,2.1696382,Centre Commercial Mozart,12697
node,1596018873,49.0317103,2.0608988,Le Grand Hunier,8954
node,1598094605,48.8100375,2.3183315,Avenue Henri Ginoux,413268
node,1598094616,48.8098169,2.3222210,Avenue et Fort de Montrouge,24368
node,1598094634,48.8101741,2.3133251,Cimetière de Bagneux,413264
node,1598094652,48.8112656,2.2982574,Maison Blanche,24351
node,1598094659,48.8108619,2.3052202,Maurice Arnoux,27298
node,1598094668,48.8096633,2.3255905,Prieur de la Côte d'Or,24369
node,1598094682,48.8120333,2.2943001,Rond-Point Gagarine,22623
node,1598292293,48.8109021,2.2854447,Barbusse–Védrines,24361
node,1598292299,48.8143520,2.2788558,Clos Montholon,24344
node,1598292318,48.8168303,2.2748315,Général de Gaulle,25369
node,1598292324,48.8089985,2.2914097,Jean Mermoz,24356
node,1598292332,48.8150764,2.2828780,Louis Girard,24362
node,1603469653,48.8435773,2.7161290,Lys,15243
node,1606993976,48.8077131,2.2482249,Orphelinat,37646
node,1606993977,48.8102644,2.2467924,Paul Bert,25461
node,1607447555,48.8234165,2.7083948,Ferrières Château,15442
node,1607447693,48.8278677,2.7063146,Parc d'Activités,15286
node,1607447702,48.8278817,2.7064635,Parc d'Activités,15285
node,1607447706,48.8282708,2.6992381,Moulin à Vent,15414
node,1607598573,48.8967027,2.8147490,Prairie,19853
node,1607613654,48.8772180,2.8130976,La Boucle des Trois Ormes,15644
node,1607613667,48.8777336,2.8131867,La Boucle des Trois Ormes,15643
node,1610466894,48.9974350,2.7750613,La Baste,38348
node,1610512399,48.9843415,2.4410801,Jean Jaurès,424039
node,1612188346,48.9733054,2.4176964,Parc Commercial Pont de Pierre,38579
node,1612188380,48.9731301,2.4179296,Parc Commercial Pont de Pierre,419752
node,1616110199,48.9232953,2.2860065,,26654
node,1617097614,48.6964641,2.1847851,République,11341
node,1617112613,48.6989912,2.2063729,Cimetière d'Orsay,11392
node,1617112615,48.6967031,2.1997572,Parrat,11390
node,1617112624,48.6977414,2.2032441,Orgeval,11391
node,1617136429,48.7058810,2.2120881,Gare de Lozère RER,420163;11478
node,1619528945,48.8011529,2.2831156,Général de Gaulle,29827
node,1619528947,48.8011805,2.2787342,Jeanne d'Arc,8035
node,1619528950,48.8018606,2.2727233,Pierre Corby,8038
node,1620313819,49.0457324,1.9510414,Chardronville,32483
node,1620386858,49.1113302,1.9323009,Centre Equestre,422485
node,1620868464,48.7963676,2.2924010,Chartres–Blanchard,29828
node,1620868465,48.7993626,2.2866004,D'Estienne d'Orves–Division Leclerc,23218
node,1620868467,48.7980070,2.3131681,Les Iris,29820
node,1620868469,48.7978754,2.2936857,Liberté,8036
node,1620868471,48.7948496,2.2878642,Pierrelais–Blanchard,29824
node,1620868473,48.7979822,2.2878529,Pierrelais–Fontenay,29825
node,1622876580,48.9546986,2.8942647,Jean Vilar,4931
node,1625841492,48.8484917,2.3278636,Rennes - Raspail,22715
node,1629882361,49.0238127,2.0002969,Le Montrouge,9035
node,1633681197,48.8894715,2.7137303,Les Blancherons,15213
node,1633681322,48.8883710,2.7106457,Paul Doumer,15426
node,1633694656,48.8830570,2.7078325,Cornilliot SNCF,15525
node,1633694667,48.8845844,2.7113783,Mairie,15448
node,1634013566,48.8389034,2.2566465,Porte de Saint-Cloud - Michel-Ange,37398
node,1634895486,48.8910280,2.7066203,Les Cerisiers,15415
node,1634895487,48.8901025,2.7056354,Les Cerisiers,15416
node,1636250835,48.8866863,2.7195100,Cimetière,15695
node,1636250836,48.8842786,2.7143102,Général Leclerc,15670
node,1636250837,48.8860713,2.7171661,Victor Hugo,15702
node,1636251750,48.8880293,2.7213043,Bordes,15348
node,1636251753,48.8883107,2.7239845,Sente des Vignes,15351
node,1636253376,48.8881609,2.7273619,Les Cordonniers,15282
node,1636257214,48.8904005,2.7178341,Les Côteaux,15533
node,1636257219,48.8903365,2.7270414,Dhuis,15224
node,1636259090,48.8901747,2.7220751,Lièvre,15261
node,1636259842,48.8908511,2.7256327,Les Aubépines,15336
node,1636270537,48.8850737,2.7061631,Jeanne d'Arc,15712
node,1636270541,48.8850314,2.7057071,Jeanne d'Arc,15675
node,1636270543,48.8844176,2.7123992,Mairie - Ecole,15449
node,1636270788,48.8869309,2.7029847,Carnot,15409
node,1636270789,48.8867563,2.7030866,Carnot,15408
node,1636271465,48.8884159,2.7044545,Parmentier,15299
node,1636271466,48.8886364,2.7044089,Parmentier,15300
node,1636594188,48.8390178,2.2576472,Porte de Saint-Cloud - Michel-Ange,24001
node,1637896007,49.0982575,2.5387347,Monument,38664
node,1638700212,48.8825012,2.7086359,Poincaré,420675
node,1639350770,48.7828555,2.3149085,Rue du 8 Mai 1945,12319
node,1640452950,48.8410070,2.2585979,Michel Ange - Varize,24000
node,1640885711,48.7949444,2.3342302,Mairie de Cachan,9977
node,1642006627,48.7860497,2.4882886,Docteur Roux - Chambre des Métiers,25794
node,1642962834,48.8016763,2.5061481,Carpeaux,27626
node,1642962838,48.8020273,2.5065660,Carpeaux,27626
node,1643358007,48.7908039,2.5068539,Voltaire,7790
node,1648239778,48.8016752,2.4102299,Waldeck-Rousseau-Edith-Cavell,22466
node,1650237326,48.8244613,2.2821497,Général de Gaulle,27738
node,1657998340,48.8910566,2.3495078,Marcadet - Poissonniers,36543
node,1658001713,48.8912368,2.3497072,Marcadet - Poissonniers,27024
node,1658742802,49.0478213,2.1004208,Hôtel Dieu,29582;8680
node,1662673338,49.0535106,2.0624156,Jules César / Général de Gaulle,9019
node,1666530122,49.0580524,2.1317584,Lycée Jean Perrin,8842
node,1666537870,49.0597297,2.1274224,La Chapelle,8867
node,1666544461,49.0559670,2.1227184,Henri Becquerel,8868
node,1670553193,48.8625426,2.3024133,Bosquet - Rapp,27090
node,1672302945,48.8311371,2.3240098,Rue Benard,23997
node,1675077985,48.8404277,2.2646117,Versailles – Exelmans,26891
node,1675926637,48.7399852,2.3594723,Hélène Boucher (Orlytech),29893;35928
node,1676747068,48.8579425,2.2144800,Val d'Or,29267
node,1676747617,48.8536122,2.2156886,Marie Bonaparte,29268
node,1676749747,48.8509119,2.2168526,Pont des 3 Pierrots,29269
node,1676756411,48.7746183,2.0635751,Paul Eluard,9966
node,1676756413,48.7757443,2.0650155,Gérard Philipe,20946
node,1676756415,48.7744415,2.0637683,Paul Eluard,4444
node,1676756421,48.7758892,2.0649297,Gérard Philipe,20950
node,1679895147,49.0487500,1.9525868,Place,413553
node,1679901172,49.1237189,2.0006027,Rue des Petites Fontaines,29616
node,1680709655,48.8146032,2.3966961,Insurrection d'Août 1944,24373
node,1680709661,48.8101681,2.3801064,Jean Le Galleux,36653
node,1690041307,48.8660776,2.4692480,Parc de Montreau,18794
node,1692424958,48.8516014,2.3401532,Saint-Germain - Odéon,22643
node,1692424971,48.8521318,2.3397491,Saint-Germain - Odéon,28026
node,1692424974,48.8522572,2.3390448,Saint-Germain - Odéon,37591
node,1692424983,48.8522703,2.3392048,Saint-Germain - Odéon,37582
node,1693334921,48.8820862,1.7172403,Prieuré,35691
node,1693334949,48.8823908,1.7174406,Prieuré,35692
node,1693336074,48.8903813,1.6868176,Saint-Corentin (Haut),35694
node,1693336600,48.8936054,1.6804854,Place de Verdun,35530
node,1693336615,48.8937244,1.6805004,Place de Verdun,35531
node,1696662672,48.7880059,2.2290615,Église de Meudon-la-Forêt,23860
node,1696678928,48.7869550,2.2253490,Roseraie,37041
node,1699653106,48.8252985,2.2931262,Carrefour Albert Legris,28706
node,1703380043,48.7098086,2.2104878,Polytechnique Lozère,2861;21836
node,1703380044,48.7099155,2.2099649,Polytechnique Lozère,2859;21835
node,1705417956,48.8759850,2.4180920,Rue de Noisy-le-Sec,25119
node,1709739868,48.8740801,2.7905909,Cheyenne,18270
node,1709739981,48.8719608,2.7950402,Santa Fe,18269
node,1709739999,48.8687521,2.7912673,Seqoia Lodge,18268
node,1710062153,48.9532107,2.3904301,Stalingrad,416754
node,1716859358,49.1626312,1.8587029,Rue du Bois de Chars,417099
node,1718047097,48.6972888,2.1818012,Gare d'Orsay RER,420199
node,1719727735,48.8529128,2.3473100,Notre-Dame - Quai de Montebello,36735
node,1723337975,48.8212476,1.9735448,Cimetière,5671
node,1723337979,48.8223993,1.9727656,Place Mandela,5699
node,1728379920,48.8222544,1.9813722,Moulin,5707
node,1728379923,48.8218747,1.9803315,Moulin,5706
node,1728559028,48.8266041,2.1377259,Martin Luther King,4188
node,1728560734,48.8236613,2.1394741,Sainte-Claire,4189
node,1728561022,48.8224075,2.1388934,Montespan,4190
node,1730998187,48.8473177,2.4334904,Vincennes,412811
node,1731576151,48.6391461,2.4600501,Bois des Coudraies,3738
node,1731737282,48.4131437,2.0466394,Creux Chemin,2949
node,1731763792,48.8742004,2.2950239,Charles de Gaulle — Étoile (RER),412807
node,1731763794,48.8482006,2.3959592,Nation (RER),412808
node,1732355644,48.8224459,1.9729271,Place Mandela,5698
node,1740716832,49.1637803,1.8607357,Hardeville,417100
node,1744499754,48.8278719,2.3319987,La Tombe Issoire,23600
node,1744842361,48.8790503,2.7818059,Parking Nord,15657
node,1744842369,48.8791823,2.7819369,Parking Nord,15657;10533
node,1745322900,48.8375691,2.1613782,Stade de la Marche,9304;34235;20273
node,1745540907,48.8395720,2.6335250,Lognes RER,41767
node,1745846808,48.8281059,2.2668091,Président Robert Schuman,27732
node,1752811317,48.8622857,2.2681878,Porte de la Muette,37720
node,1752831332,48.8608209,2.2667223,Ernest Hebert,34189
node,1754326250,48.8125284,2.3438804,Cité Verte,23629
node,1757366878,48.8442630,2.6225490,Ferme du Buisson,26057
node,1768996763,49.1454553,1.9847912,Place Dubois Danger,29548
node,1768996766,49.1455002,1.9846233,Place Dubois Danger,29549
node,1777319430,48.8298202,2.2956776,Georges Brassens,24113
node,1785131564,48.8361038,2.2782056,Balard,24103
node,1785132453,48.8380959,2.2711056,Pont du Garigliano,24102
node,1785271555,48.8509284,2.3756260,Ledru-Rollin - Faubourg Saint-Antoine,22498
node,1785271575,48.8517401,2.3764776,Ledru-Rollin - Faubourg Saint-Antoine,22495
node,1789920402,48.7530368,2.5052633,Boissy-Saint-Léger,412802
node,1795166614,48.9015867,2.2385889,Les Fauvelles,23720
node,1796355865,48.8218897,1.9028552,Chatron,5860
node,1798131810,48.8019715,2.1593791,Prés aux Bois,4249
node,1798131816,48.8022853,2.1589476,Prés aux Bois,4248
node,1800398546,48.8721584,2.1984006,Rue de la Paix,8257
node,1800398566,48.8720455,2.1985319,Rue de la Paix,24506
node,1800525101,49.0463939,2.0239394,Rond-Point du Chêne,9584
node,1801602834,48.8122761,2.1436871,Richard Mique,4205
node,1801602836,48.8123673,2.1435624,Richard Mique,4204
node,1801602856,48.8134288,2.1389036,General Mangin,4332
node,1801602881,48.8149289,2.1291388,Place de la Loi,34625
node,1801602884,48.8150749,2.1284331,Place de la Loi,4123
node,1801602886,48.8229044,2.1266755,Redingote,4097
node,1801602887,48.8238492,2.1260582,Pottier,4096
node,1801602888,48.8239537,2.1255988,Pottier,4095
node,1803852466,48.8240720,2.1439551,Résidence Sans Souci,20231
node,1803852467,48.8242020,2.1438530,Résidence Sans Souci,20255
node,1806123617,48.8900879,2.1345954,Le Vésinet Centre,412800
node,1807245076,48.8209182,2.1181948,Stade Michaux,4094
node,1807245099,48.8211395,2.1175912,Stade Michaux,4093
node,1808060743,48.9876103,2.3789270,Mozart - Malesherbes,38753
node,1810194114,48.7106691,2.4853482,Grange au Bois,19919
node,1810202470,48.7157432,2.4903718,C.E.C.,17284
node,1810226885,48.7158589,2.4791188,Lethumière,17304
node,1815078378,48.8764488,2.4133227,Chassagnole,25125
node,1817302191,48.8275724,1.9713181,Alfa Parc,419360
node,1817873645,48.5498755,2.6570632,Trois Horloges,30796
node,1817873646,48.5505691,2.6573438,Trois Horloges,33347;30795
node,1820410301,48.8180322,1.9442044,Marché,5955;13922
node,1820411434,48.8283126,1.9454543,Abel Guyet,5785
node,1820411464,48.8279939,1.9454020,Abel Guyet,5784
node,1821967163,48.8715165,2.3434427,Grands Boulevards,27117
node,1822082626,48.8708466,2.3474904,Poissonnière - Bonne Nouvelle,28000
node,1822940999,48.7952826,2.3669776,Villejuif – Paul Vaillant-Couturier,23221
node,1822954620,48.7924169,2.3665804,Guynemer–Place des Fusillés,37180
node,1825743725,48.8784260,2.6145070,Chelles 2,26039
node,1827357920,48.8476843,2.2741123,Pont Mirabeau,8443
node,1827981988,48.9862143,2.4599670,Fontaine Cypierre,425177
node,1828459658,48.6221234,2.5932387,Place de la Fontaine,33097
node,1828459683,48.6222098,2.5931079,Place de la Fontaine,33444
node,1828459698,48.6216451,2.5859626,La Ferme,33095
node,1828459707,48.6215529,2.5855388,La Ferme,33094
node,1829947351,48.5648083,2.5940450,Cesson Gare RER,33246
node,1829984209,48.5862723,2.5941389,Boissénart La Haie,33199
node,1829984319,48.5863150,2.5939270,Boissénart La Haie,33198
node,1831177462,48.8359500,2.6299240,Rue de la Ferme,22470
node,1831413449,48.5897752,2.5923806,Z. I. Savigny Routoires,33197
node,1831413451,48.5899454,2.5916139,Z. I. Savigny Routoires,33494
node,1831447294,48.5958056,2.5732341,Stade Nautique,33151
node,1832791188,49.0415240,1.9730360,Lavoir,32825
node,1833339079,48.6029586,2.5577892,Régalles,33175
node,1837857959,49.0105030,2.5592604,Aéroport CDG1 RER B,419731
node,1843639343,48.8655197,2.3418184,Victoires,29441
node,1844649031,48.8260820,2.1260859,Hôtel de Ville du Chesnay,4076
node,1844653454,48.8261435,2.1259143,Hôtel de Ville du Chesnay,4075
node,1844660180,48.8309370,2.1252933,Hôpital A. Mignot Accueil,4226
node,1844674068,48.8334547,2.1185046,Passy,4064
node,1844674069,48.8335571,2.1183973,Passy,4063
node,1851593555,48.8210037,2.4638620,Joinville-le-Pont,40932
node,1855079368,48.8488883,1.8859313,Acacias,5623
node,1855079369,48.8490138,1.8860755,Acacias,5624
node,1855079372,48.8302322,1.9511586,Berthelot,25039;5818
node,1855079373,48.8303656,1.9515458,Berthelot,25039;5818
node,1855079378,48.8474386,1.8840600,Chênes,5625
node,1855079384,48.8436425,1.8854315,Marronniers,5630
node,1855079385,48.8437075,1.8854196,Marronniers,5629
node,1855079392,48.8518841,1.8795450,Renouveau,5640;35374
node,1855079393,48.8520157,1.8787899,Renouveau,5639;35375
node,1855079394,48.8459031,1.8874801,Saules,5632
node,1855079395,48.8459807,1.8876281,Saules,5631
node,1855079404,48.8300459,1.9547621,Ébisoires,25040
node,1855079405,48.8301407,1.9543115,Ébisoires,5956
node,1863258982,48.7766660,1.9547726,Rue Ocre,20726
node,1863258993,48.7761094,1.9543944,Rue Ocre,4372
node,1863339609,48.8071936,2.3533662,Barnufles - La Piscine,37123
node,1863339619,48.8072462,2.3529033,Barnufles - La Piscine,10191
node,1863994230,49.0527626,2.1371781,Antoine Balard,8839
node,1863994231,49.0528145,2.1365069,Antoine Balard,8851
node,1863994232,49.0538711,2.1407180,Avenue des Gros Chevaux,5328
node,1863994233,49.0541029,2.1407328,Avenue des Gros Chevaux,8840
node,1863994234,49.0539405,2.1304185,Avenue du Château,9076
node,1863994237,49.0552965,2.1360982,Les Sablons,8849
node,1863994238,49.0500744,2.1263527,Rue Saint-Hilaire,8854
node,1863994239,49.0534356,2.1298775,Avenue du Château,8852
node,1863994242,49.0518348,2.1329469,Vert Galant,9075
node,1863996936,49.0478685,2.1254506,Les Bourseaux,8855
node,1864011238,49.0402639,2.1347088,Marcel Dassault,18801
node,1864037582,49.0357197,2.1226640,Louis Delage,8641
node,1864042963,49.0388407,2.1173471,Lycée Edmond Rostand,5466
node,1864047152,49.0421845,2.1116031,Clos du Roi,8644
node,1864047153,49.0402550,2.1149235,Michel de l'Hospital,8643
node,1864071538,49.0453342,2.1076327,Mairie,8834
node,1864095922,49.0343730,2.1106058,Dauphiné,8856
node,1864095923,49.0401594,2.1046058,Verdun,8844
node,1864095924,49.0367003,2.1127637,Jules César,8848
node,1864095925,49.0344521,2.1070401,Aquitaine,8846
node,1864095926,49.0376622,2.1044502,Rue du Parc,8845
node,1864108254,49.0635767,2.0890085,Croix Saint-Siméon,8617
node,1864119190,49.0628732,2.0910076,Alsace-Bretagne,8687
node,1864119191,49.0640829,2.0944471,Hôpital R. Dubos,8688
node,1864172111,49.0714564,2.0818702,Demi-Lieue,8715
node,1864172112,49.0768195,2.0760496,Oseraie,19930
node,1864172113,49.0744531,2.0719455,Lycée-Clinique Sainte-Marie,9940
node,1864172114,49.0746384,2.0723396,Lycée-Clinique Sainte-Marie,10123
node,1864172116,49.0728831,2.0708735,Lycée Paul Emile Victor,29572
node,1864213460,49.0364297,2.1119763,Jules César,8874
node,1864216623,49.0342326,2.1102914,Dauphiné,8875
node,1864216624,49.0404106,2.1048677,Verdun,8878
node,1864216625,49.0347631,2.1064749,Aquitaine,8876
node,1864216626,49.0374974,2.1046413,Rue du Parc,8877
node,1864226232,49.0416064,2.1122994,Clos du Roi,8745
node,1864226233,49.0397549,2.1154781,Michel de l'Hospital,8746
node,1864231939,49.0355192,2.1226003,Louis Delage,8748
node,1864235465,49.0405759,2.1345787,Marcel Dassault,18761
node,1864238000,49.0472256,2.1258618,Les Bourseaux,8835
node,1864238001,49.0505598,2.1261315,Rue Saint-Hilaire,8836
node,1864238002,49.0522374,2.1273166,Guivernone,8837
node,1864238740,49.0532322,2.1307354,Avenue du Château,8838
node,1864242491,49.0517637,2.1333510,Vert Galant,5329
node,1864264594,49.0344254,2.0832412,Oise-Hautil,10130
node,1864267151,49.0335449,2.0880027,Palette,10131
node,1864267158,49.0337713,2.0870582,Palette,9568
node,1864281282,49.0286033,2.0855338,Les Bocages,10133
node,1864281283,49.0325376,2.0886543,Les Larris,10132
node,1864281284,49.0329588,2.0890630,Les Larris,10119
node,1864281286,49.0306682,2.0821247,Marché des Touleuses,10135
node,1864281303,49.0302782,2.0841313,École des Maradas,10134
node,1864283856,49.0308306,2.0759796,Châteaux Saint-Sylvère,18038
node,1864283859,49.0307801,2.0796509,Les Touleuses,10136
node,1864293431,49.0434337,2.0839428,Plateau Saint-Martin,10128
node,1864293434,49.0441276,2.0853322,Plateau Saint-Martin,10140
node,1864322188,49.0477635,2.0512614,La Sébille,9600
node,1864322189,49.0473866,2.0551215,Les Heuruelles,9599
node,1864322192,49.0467736,2.0651102,Les Linandes Orange,9598
node,1864322195,49.0482686,2.0456289,Rond-Point du Haut de Cengy,9601
node,1864331439,49.0430651,2.0300800,Rond-Point du Cèdre,9586
node,1864364272,49.0471903,2.0076736,Fief à Caven,9609
node,1864378071,49.0473031,2.0079360,Fief à Caven,9578
node,1864379678,49.0443558,2.0194719,Les Essarts,9583
node,1864384051,49.0465095,2.0240392,Rond-Point du Chêne,9606
node,1864390916,49.0425779,2.0332941,Rond-Point du Tilleul,9587
node,1864399358,49.0470387,2.0559974,Les Heuruelles,9591
node,1864425136,49.0324213,2.0682125,Les Grouettes,8951
node,1864425142,49.0362726,2.0620035,Place de la Libération,8985
node,1864425155,49.0334951,2.0662740,Paradis,8952
node,1864425165,49.0345773,2.0618382,Place de la République,8984
node,1864444097,49.0422405,2.0445585,Gency,8988
node,1864444100,49.0423166,2.0448290,Gency,9097
node,1864444103,49.0349010,2.0319342,Maison Vallerand,8989
node,1864444107,49.0418115,2.0579321,Menandon,8987
node,1864506171,49.0287762,2.0168830,Colucci-Gandhi,9052
node,1864506175,49.0289097,2.0175097,Colucci-Gandhi,9051
node,1864506178,49.0315844,1.9976492,Saint-Martin,9036
node,1864506179,49.0315831,1.9983491,Saint-Martin,9031
node,1864512878,49.0294838,1.9924562,La Jachère,9030
node,1864512879,49.0293939,1.9917475,La Jachère,9037
node,1864533819,49.0282556,1.9884478,Les Gros Saules,9038
node,1864533823,49.0260591,1.9829431,Pasteur,9028
node,1864533828,49.0261904,1.9831766,Pasteur,9039
node,1864533832,49.0250118,1.9770513,Bas-Rucourt,9040
node,1864533836,49.0266958,1.9742695,Haut-Rucourt,9026
node,1864533840,49.0268905,1.9740650,Haut-Rucourt,9041
node,1865567610,49.0266877,1.9810851,Croix du Jubilé,8970
node,1865570173,49.0279091,1.9877241,Les Gros Saules,9029
node,1865578400,49.0347606,2.0004766,Place Claire Girard,8968
node,1865578401,49.0356546,2.0002541,Place Claire Girard,8973
node,1865589953,49.0456918,2.0068980,Rond-Point du Miroir,8975
node,1865597871,49.0525763,2.0082441,Les Explorateurs,416731
node,1865603274,49.0529222,2.0183865,Le Hazay,8943
node,1865603275,49.0530903,2.0173939,Le Hazay,8980
node,1865606336,49.0517411,2.0282319,Chemin du Soleil,8945
node,1865606338,49.0524158,2.0234969,Le Bontemps,8944
node,1865626632,49.0264056,2.0070506,Grande Rue,9033
node,1865626633,49.0278428,1.9840520,Square du 19 Mars 1962,8969
node,1865690619,49.0302582,2.0145328,Auguste Blanqui,8923
node,1865690620,49.0316661,2.0155373,Auguste Blanqui,8927
node,1865703294,49.0202690,2.0262307,Georges Brassens,9057
node,1865703299,49.0205073,2.0264852,Georges Brassens,9046
node,1865703302,49.0237775,2.0238391,La Marnière,9055
node,1865703306,49.0240643,2.0214797,La Marnière,9048
node,1865703311,49.0262563,2.0173097,Le Boulingrin,9053
node,1865703313,49.0267971,2.0165960,Le Boulingrin,9050
node,1865703314,49.0239372,2.0202492,Simone Signoret,9054
node,1865703319,49.0242527,2.0187741,Simone Signoret,9049
node,1865750539,49.0309848,2.0217967,La Croix-Lieu,8659
node,1865888660,48.8097827,2.3613630,Le Kremlin-Bicêtre Métro,37124
node,1865926222,49.0619205,2.0880472,Boblingen,8694
node,1865931659,49.0613912,2.0939890,Hôpital Administration,8623
node,1865939121,49.0579657,2.0984549,Les Beurriers,8933
node,1865944113,49.0495725,2.0891979,Les Lavandières,9001
node,1865947123,49.0480714,2.0827546,Maréchal de Lattre de Tassigny,9012
node,1865947124,49.0486627,2.0837703,Maréchal de Lattre de Tassigny,8999
node,1865952921,49.0493226,2.0793594,Marcouville,9014
node,1865952923,49.0482616,2.0788528,Ampère,9013
node,1865952924,49.0483813,2.0780887,Ampère,8998
node,1865971575,49.0598947,2.0690895,Les Pâtis,9022
node,1865971578,49.0591103,2.0680976,Les Pâtis,8990
node,1866033585,49.0321831,2.0624111,Le Port,8936
node,1866033587,49.0317087,2.0689295,Les Grouettes,8938
node,1866033588,49.0320729,2.0633631,Lozier,8953
node,1866033590,49.0326878,2.0651216,Paradis,8937
node,1866061346,49.0358813,2.0618021,Place de la Libération,9099
node,1866061347,49.0418919,2.0576731,Menandon,9098
node,1866061349,49.0344852,2.0617974,Place de la République,9100
node,1866078476,49.0347320,2.0327900,Maison Vallerand,9096
node,1866096034,49.0249682,1.9769804,Bas-Rucourt,9027
node,1866097851,49.0272922,1.9793771,Grande Pièce,9024
node,1867175467,49.0616717,2.0506546,Le Vauvarois,8609
node,1867175468,49.0621018,2.0505242,Le Vauvarois,8703
node,1867188645,49.0623755,2.0578349,Osny Gare,8610
node,1867202368,49.0507569,2.0318804,La Constellation,8977
node,1867212500,49.0428936,2.0906880,Avenue du 1er Dragon,422521
node,1867242088,49.0364200,2.0708652,Chemin Dupuis,8903
node,1867242092,49.0364528,2.0703736,Chemin Dupuis,8668
node,1867249724,49.0403325,2.0692138,Les Chênes,8900
node,1867249731,49.0405484,2.0693345,Les Chênes,8671
node,1867251765,49.0422209,2.0682954,Les Linandes Vertes,8899
node,1867254035,49.0433615,2.0624527,Le Collège,8673
node,1867254036,49.0433910,2.0630040,Le Collège,8898
node,1867256853,49.0435885,2.0582430,Clos Couturier,8897
node,1867256854,49.0438135,2.0577060,Clos Couturier,8674
node,1867264780,49.0443255,2.0552887,La Justice,8896
node,1867264781,49.0445116,2.0550078,La Justice,8675
node,1867264782,49.0468439,2.0518628,La Sébille,8676
node,1867269592,49.0474684,2.0364915,Rue du Chemin de Fer,8894
node,1867269593,49.0480935,2.0367836,Rue du Chemin de Fer,8677
node,1867282344,49.0538577,2.0266903,Moulin à Vent,9063
node,1867282345,49.0540880,2.0262325,Moulin à Vent,9059
node,1867282346,49.0547490,2.0177572,Puiseux,9073
node,1867282348,49.0549083,2.0179597,Puiseux,416957
node,1867443758,48.7614038,2.2707865,Faculté de Pharmacie,420455
node,1867481852,48.7642114,2.2719074,Président Allende,8183
node,1867494697,49.0193513,2.0433288,La Vallée,9573
node,1867494701,49.0194994,2.0431222,La Vallée,9562
node,1867494705,49.0159885,2.0472183,Église,9574
node,1867494712,49.0159948,2.0473145,Église,9561
node,1867515959,49.0218160,2.0411387,Le Lavoir,9572
node,1867515962,49.0225701,2.0408926,Le Lavoir,9563
node,1867515965,49.0294523,2.0333818,Les Dames Gilles,9570
node,1867515968,49.0301430,2.0334086,Les Dames Gilles,9565
node,1867515971,49.0266232,2.0363858,Les Doucerons,9571
node,1867515973,49.0268081,2.0363055,Les Doucerons,9564
node,1867565849,49.0231525,2.0278505,Mendès France,8811
node,1867628334,49.0264370,2.0984332,Écluse,8786
node,1867628335,49.0273649,2.0970315,Écluse,8766
node,1867628336,49.0314592,2.0885560,Avenue de l'Est,8872
node,1867628337,49.0316713,2.0886968,Avenue de l'Est,8767
node,1867628338,49.0344174,2.0837662,Oise-Hautil,9567
node,1867628339,49.0247878,2.1028173,La Danne,8765
node,1867633452,49.0238620,2.1071751,Charles de Gaulle,9078
node,1867633455,49.0239937,2.1066072,Charles de Gaulle,8908
node,1867633458,49.0250314,2.1013582,La Danne,8787
